school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
Averett University,929,890,Virginia,Town,NA,99.23,89.49,99.99,3,2,6,2,1,3,5,3,9,2.6314014287877394,2.2186240591883997
Averett University - Non - TraditioNAl Programs,344,87,Virginia,Town,NA,83.66,53.77,96.62,1,1,2,1,0,1,2,1,3,1.80679060180236,0.0
Avila University,1274,1077,Missouri,Large City,NA,97.35,77.68,99.99,3,1,6,1,0,3,4,1,9,1.4504527549623278,2.166394890637623
Azusa Pacific University,5674,5075,California,Suburb,private,100.0,100.0,100.0,25,13,51,12,6,25,37,19,76,31.071685997453738,5.590018989225989
Bacone College,936,864,Oklahoma,Town,private,99.71,92.17,100.0,4,2,9,2,1,4,6,3,13,1.5410920573644686,4.263639662385592
Baker University,1774,1062,Kansas,Town,NA,98.62,85.37,99.99,3,1,6,1,1,3,4,2,9,0.8125248310749392,3.4502319771631593
Baldwin Wallace University,3191,2958,Ohio,Suburb,NA,99.97,98.69,100.0,6,3,11,3,1,5,9,4,16,6.244424930663934,1.9845206186790572
Ball State University,17000,15203,IndiaNA,Small City,NA,100.0,100.0,100.0,33,19,61,15,9,29,48,28,90,43.01216679576773,5.37466222229984
Bard College,1941,1862,New York,Town,NA,99.96,98.33,100.0,5,3,10,2,1,5,7,4,15,1.6502659910323043,6.066068090246693
BarNArd College,2549,2514,New York,Large City,NA,100.0,99.78,100.0,8,4,16,4,2,7,12,6,23,2.6235742779967794,8.920997312316935
Barry University,3504,2991,Florida,Suburb,NA,100.0,100.0,100.0,24,12,48,11,6,24,35,18,72,30.093714467728635,4.958213167313814
Barton College,888,830,North CaroliNA,Town,private,82.55,55.51,97.71,1,1,3,1,0,1,2,1,4,0.9789872524641099,0.7636387347584366
Bates College,1788,1787,Maine,Small City,NA,99.67,95.07,100.0,4,2,8,2,1,4,6,3,12,0.14883262569062558,5.544447351184485
Bay Path University,1946,1367,Massachusetts,Suburb,NA,99.76,96.58,100.0,4,2,7,2,1,4,6,3,11,5.227543990885971,0.7778585209342964
Baylor University,14311,14100,Texas,Midsize City,private,100.0,100.0,100.0,148,64,346,55,22,131,203,86,477,192.18240192020735,11.151206007918807
Beacon College,349,344,Florida,Suburb,private,91.74,72.71,99.32,2,1,3,1,0,2,3,1,5,1.3474797522863566,1.1311562137417976
Becker College,1885,1530,Massachusetts,Midsize City,private,99.83,97.01,100.0,4,2,8,2,1,4,6,3,12,5.248828779122478,1.1072315865748645
Belhaven University,2479,1248,Mississippi,Midsize City,private,100.0,100.0,100.0,15,8,32,7,3,15,22,11,47,10.58253531909977,11.915103312928604
Bellarmine University,2539,2410,Kentucky,Large City,NA,99.9,95.58,100.0,5,2,11,2,1,5,7,3,16,4.431857388510552,2.4361641034141894
Bellevue University,5743,4919,Nebraska,Suburb,NA,99.98,97.97,100.0,6,3,13,3,1,6,9,4,19,0.7128789405321733,7.885268806588339
Belmont Abbey College,1552,1381,North CaroliNA,Suburb,private,99.5,92.32,100.0,4,2,7,2,1,4,6,3,11,1.208626237610012,4.063623382282724
Belmont University,6496,6161,Tennessee,Large City,NA,100.0,100.0,100.0,22,10,51,10,4,23,32,14,74,6.69969264254556,25.37275262953194
Beloit College,1407,1346,Wisconsin,Small City,NA,96.13,80.72,99.89,2,1,5,1,0,2,3,1,7,0.14760978943759456,3.09470795561456
Bemidji State University,4819,3333,Minnesota,Town,NA,97.88,83.84,99.98,3,1,6,1,1,3,4,2,9,2.406185415605322,1.438677970098825
Benedict College,2089,2077,South CaroliNA,Midsize City,NA,100.0,99.99,100.0,13,7,27,7,3,14,20,10,41,16.037933051675758,3.921564020728122
Benedictine College,2080,1821,Kansas,Town,NA,99.58,91.88,100.0,4,2,8,2,1,4,6,3,12,0.4246966612686637,5.027696498457434
Benedictine University,2883,2473,Illinois,Suburb,private,99.35,93.32,100.0,4,2,7,2,1,3,6,3,10,4.224286629492172,0.8056389981402396
Bennett College,490,400,North CaroliNA,Large City,private,76.21,51.99,94.28,1,1,2,0,0,1,1,1,3,0.23635357535484683,1.1964454183706155
Bennington College,775,724,Vermont,Town,NA,96.13,81.56,99.86,2,1,4,1,1,2,3,2,6,0.00010621292646650043,3.23893147949279
Bentley University,4270,4171,Massachusetts,Small City,private,100.0,99.98,100.0,11,6,20,5,3,10,16,9,30,7.9817955886898995,7.727692271855577
Berea College,1668,1615,Kentucky,Town,NA,99.59,91.24,100.0,4,2,8,2,1,4,6,3,12,2.0618801754033047,3.421692454932967
Berry College,1976,1945,Georgia,Suburb,private,99.97,95.29,100.0,6,2,15,3,1,7,9,3,22,4.284468576802302,3.9170069901793667
Bethany College Kansas,777,710,Kansas,Town,NA,89.05,61.99,99.36,2,1,4,1,0,1,3,1,5,0.370811942977481,1.8265761863696919
Bethany College West Virginia,598,594,West Virginia,Rural,private,78.92,55.54,95.24,1,1,2,0,0,1,1,1,3,0.03137823616568257,1.5205718389148224
Bethany Lutheran College,651,522,Minnesota,Small City,NA,52.66,29.68,80.99,1,0,1,0,0,1,1,0,2,0.26294733374418056,0.4824735571727239
Bethel College - Mishawaka,1330,1044,IndiaNA,Small City,NA,98.1,88.31,99.97,3,1,5,1,1,3,4,2,8,2.7828205527150747,1.1715554260138061
Bethel College - North Newton,502,489,Kansas,Town,NA,62.79,36.11,88.51,1,0,2,0,0,1,1,0,3,0.25666142133431763,0.7273780043939808
Bethel University Minnesota,2898,2407,Minnesota,Suburb,NA,94.3,74.51,99.88,2,1,4,1,0,2,3,1,6,1.1881525183853778,1.6709409290084263
Bethel University Tennessee,4830,3454,Tennessee,Town,NA,100.0,99.97,100.0,14,6,34,6,2,16,20,8,50,14.302059037647206,5.680244894783415
Bethune - Cookman University,3988,3755,Florida,Small City,private,100.0,100.0,100.0,30,15,61,14,7,30,44,22,91,36.72222597645041,7.31942149915791
Biola University,4047,3882,California,Suburb,private,100.0,100.0,100.0,18,9,38,8,4,18,26,13,56,22.47645523378487,4.1638865958549705
Birmingham Southern College,1287,1272,Alabama,Midsize City,NA,99.94,96.13,100.0,5,2,11,2,1,5,7,3,16,3.743011061983925,3.5778195394289427
Black Hills State University,3951,2195,South Dakota,Town,NA,100.0,99.75,100.0,7,4,14,4,2,9,11,6,23,9.014829321437954,1.7185597034792004
Blackburn College,557,546,Illinois,Town,private,64.48,41.19,89.01,1,0,2,0,0,1,1,0,3,0.7999948685633153,0.23301486742693203
Bloomfield College,1839,1700,New Jersey,Suburb,NA,100.0,99.9,100.0,9,5,17,4,2,8,13,7,25,12.621696944968805,0.020337785100750228
Bloomsburg University of Pennsylvania,8578,7863,Pennsylvania,Small City,public,100.0,100.0,100.0,15,9,30,7,4,14,22,13,44,15.330672051210826,7.247260399850965
Blue Mountain College,590,531,Mississippi,Rural,NA,99.86,96.1,100.0,4,2,9,2,1,4,6,3,13,5.716327942450015,0.8405056060555531
Bluefield College,949,829,Virginia,Town,NA,98.89,85.92,99.98,3,1,6,2,1,3,5,2,9,3.571562817516293,0.9163075410471082
Bluefield State College,1380,1099,West Virginia,Town,NA,59.29,32.06,81.41,1,0,1,0,0,1,1,0,2,0.28624175149701797,0.6105035457801439
Bluffton University,735,660,Ohio,Town,NA,83.95,61.72,97.08,1,1,2,1,0,1,2,1,3,1.3915478778071313,0.435172137365805
Boise State University,20744,12477,Idaho,Midsize City,public,100.0,100.0,100.0,58,23,151,31,11,89,89,34,240,53.64844574045992,35.26932328256057
Boston College,9924,9681,Massachusetts,Small City,private,100.0,100.0,100.0,29,16,55,13,7,26,42,23,81,11.00423551827381,30.650737383225827
Boston University,18086,16840,Massachusetts,Large City,private,100.0,100.0,100.0,55,30,109,25,13,52,80,43,161,17.16405323391876,63.43183558890535
Bowdoin College,1819,1813,Maine,Town,private,99.91,97.27,100.0,5,3,10,2,1,5,7,4,15,0.16243560760858597,6.85494805306133
Bowie State University,5185,4389,Maryland,Suburb,NA,100.0,99.97,100.0,10,6,19,5,2,9,15,8,28,12.642119234817226,2.1921439559216322
Bowling Green State University - Main Campus,14679,13104,Ohio,Town,public,100.0,100.0,100.0,25,13,48,12,6,23,37,19,71,29.741704810207207,6.771234556570961
Bradley University,4645,4512,Illinois,Midsize City,NA,99.97,98.66,100.0,6,3,12,2,1,5,8,4,17,6.219567948732441,1.9456184052837977
Brandeis University,3630,3620,Massachusetts,Small City,NA,100.0,99.98,100.0,11,6,21,5,3,10,16,9,31,3.660983576679101,11.773659922605136
BreNAu University,1737,1080,Georgia,Small City,NA,99.74,84.59,100.0,4,1,11,2,1,6,6,2,17,4.81740736553103,1.1048248909332188
Brescia University,1177,715,Kentucky,Small City,NA,95.9,75.28,99.95,2,1,5,1,0,3,3,1,8,2.4647763016315367,0.7240950879459387
Brevard College,673,656,North CaroliNA,Town,NA,96.4,79.25,99.92,2,1,5,1,0,2,3,1,7,0.48479341308579377,2.8203374712163787
Brewton - Parker College,782,438,Georgia,Rural,NA,97.44,76.07,99.99,2,1,6,1,0,3,3,1,9,1.880255951245175,1.7684613631572237
Briar Cliff University,943,720,Iowa,Small City,NA,96.37,74.99,99.97,2,1,5,1,0,3,3,1,8,1.1657674469241368,2.135336653771529
Bridgewater College,1880,1876,Virginia,Suburb,private,99.99,97.97,100.0,6,3,11,3,1,6,9,4,17,7.873195093319005,0.9922454723773836
Bridgewater State University,9562,7858,Massachusetts,Suburb,NA,100.0,100.0,100.0,27,16,50,13,7,24,40,23,74,39.34280257635843,0.8301544413594883
Brigham Young University - Hawaii,3138,2702,Hawaii,Town,private,100.0,99.94,100.0,11,5,26,5,2,13,16,7,39,0.00085177260899924,16.641460200139424
Brigham Young University - Idaho,51883,17230,Idaho,Town,NA,100.0,100.0,100.0,186,82,452,89,36,240,275,118,692,37.815152125343815,237.14803657759285
Brigham Young University - Provo,31232,28156,Utah,Midsize City,NA,100.0,100.0,100.0,126,53,307,60,23,157,186,76,464,59.73871159355608,125.90381401880497
Brown University,6986,6666,Rhode Island,Midsize City,NA,100.0,100.0,100.0,22,12,44,10,5,21,32,17,65,0.24117982885792397,31.870945001218985
Bryan College - Dayton,1238,833,Tennessee,Town,NA,99.49,88.62,100.0,4,2,9,2,1,4,6,3,13,2.563868034826605,2.6981924771170123
Bryant University,3476,3418,Rhode Island,Suburb,private,100.0,99.71,100.0,7,4,14,3,2,6,10,6,20,0.20875893383112107,10.375577284783894
Bryn Athyn College of the New Church,329,313,Pennsylvania,Suburb,private,59.0,38.22,82.94,1,0,1,0,0,1,1,0,2,0.4718403385091885,0.4181477952113101
Bryn Mawr College,1340,1325,Pennsylvania,Suburb,NA,99.84,96.39,100.0,4,2,9,2,1,4,6,3,13,0.3890613317531905,6.0488147353563155
Bucknell University,3608,3585,Pennsylvania,Town,private,100.0,99.93,100.0,9,5,18,4,2,9,13,7,27,1.796304446605156,11.760485253490353
BueNA Vista University,1805,1522,Iowa,Town,private,99.34,83.84,100.0,3,1,9,2,1,4,5,2,13,3.9307286992442045,1.0774865548630994
Butler University,4288,4182,IndiaNA,Large City,NA,100.0,99.83,100.0,8,4,16,4,2,8,12,6,24,6.49801469246521,5.333632666156441
Cabrini University,1687,1479,Pennsylvania,Suburb,private,99.73,96.09,100.0,4,2,8,2,1,4,6,3,12,1.8728750278544544,4.0408128422078295
Caldwell University,1605,1440,New Jersey,Suburb,NA,100.0,99.63,100.0,7,4,14,3,2,7,10,6,21,9.72807646631875,0.5596505930466085
California Baptist University,7421,6367,California,Large City,NA,100.0,100.0,100.0,36,19,74,17,8,35,53,27,109,50.17301228570935,3.014552046956536
California Institute of Technology,962,961,California,Midsize City,NA,99.69,94.22,100.0,4,2,8,2,1,4,6,3,12,2.3574653372243413,3.3895053353358233
California Lutheran University,2968,2858,California,Midsize City,private,100.0,100.0,100.0,15,8,30,7,3,14,22,11,44,18.01777079164318,3.23722497649381
California State University Maritime Academy,1050,1007,California,Midsize City,NA,99.88,97.0,100.0,5,2,9,2,1,4,7,3,13,6.4281197704440105,0.27198974325166564
California Polytechnic State University - San Luis Obispo,21348,20584,California,Suburb,NA,100.0,100.0,100.0,104,54,211,48,24,101,152,78,312,139.7933017048496,11.371929833905464
California State Polytechnic University - PomoNA,24318,21668,California,Suburb,NA,100.0,100.0,100.0,122,64,246,56,28,117,178,92,363,176.80257897090252,1.6469256349241936
California State University - Bakersfield,8816,7502,California,Large City,NA,100.0,100.0,100.0,44,23,89,20,10,43,64,33,132,63.83459712813363,0.9176680965202999
California State University - Channel Islands,7054,5858,California,Suburb,NA,100.0,100.0,100.0,35,19,71,16,8,34,51,27,105,51.6445977912438,0.0
California State University - Chico,16709,15446,California,Small City,NA,100.0,100.0,100.0,83,44,168,38,19,80,121,63,248,120.01109257074968,1.4765926440965407
California State University - Dominguez Hills,13279,10084,California,Small City,NA,100.0,100.0,100.0,67,35,134,30,15,64,97,50,198,96.74393467727467,0.32763390998436054
California State University - East Bay,13473,11539,California,Midsize City,NA,100.0,100.0,100.0,67,35,135,31,15,64,98,50,199,97.05875147696612,0.6533133282696166
California State University - Fresno,22260,19432,California,Large City,NA,100.0,100.0,100.0,112,59,225,51,26,107,163,85,332,161.70601522755908,1.1891746101229288
California State University - Fullerton,35161,28475,California,Suburb,public,100.0,100.0,100.0,177,93,355,81,41,169,258,134,524,256.37069476268556,0.9442461503036276
California State University - Long Beach,31564,27507,California,Large City,public,100.0,100.0,100.0,158,83,317,72,36,151,230,119,468,228.51306865045385,1.5512521655583613
California State University - Los Angeles,24820,21004,California,Large City,public,100.0,100.0,100.0,125,65,251,57,29,119,182,94,370,180.69020038104577,1.1541601422450327
California State University - Monterey Bay,6762,6109,California,Suburb,NA,100.0,100.0,100.0,34,18,68,16,8,33,50,26,101,48.562321682636814,0.8186359871277779
California State University - Northridge,35836,29739,California,Large City,NA,100.0,100.0,100.0,180,94,361,82,41,171,262,135,532,260.6756314654431,1.045974757049139
California State University - Sacramento,28449,23491,California,Large City,public,100.0,100.0,100.0,143,75,287,65,33,137,208,108,424,206.556427202206,1.29787439808086
California State University - San BerNArdino,18324,16381,California,Midsize City,public,100.0,100.0,100.0,92,48,185,42,21,88,134,69,273,133.57017892025118,0.3392505219461704
California State University - San Marcos,14616,11634,California,Suburb,NA,100.0,100.0,100.0,73,39,148,34,17,70,107,56,218,106.56914735601711,0.4690439067238822
California State University - Stanislaus,9058,7621,California,Suburb,NA,100.0,100.0,100.0,45,24,91,21,10,43,66,34,134,66.05295736781989,0.19784949575325173
California University of Pennsylvania,5553,4534,Pennsylvania,Suburb,public,100.0,99.88,100.0,8,5,16,4,2,8,12,7,24,10.724020325239538,1.4444262482174497
Calumet College of Saint Joseph,624,427,IndiaNA,Suburb,private,79.4,59.38,94.72,1,1,2,1,0,1,2,1,3,1.3384995053141366,0.23926614919937786
Calvin College,3737,3524,Michigan,Midsize City,NA,100.0,99.78,100.0,8,4,18,4,2,9,12,6,27,6.985367830406855,5.462095604389472
Cambridge College,750,221,Massachusetts,Large City,private,95.86,83.41,99.72,2,1,4,1,1,2,3,2,6,3.1756904048867547,0.0018504719406446657
Cameron University,4149,2814,Oklahoma,Small City,NA,100.0,99.66,100.0,9,4,23,5,2,11,14,6,34,10.889441308092787,3.1174185342546132
Campbell University,4382,3634,North CaroliNA,Town,NA,99.99,98.98,100.0,7,3,14,3,1,7,10,4,21,4.966110918535361,4.796537538912788
Campbellsville University,3704,2128,Kentucky,Town,private,100.0,99.13,100.0,7,3,18,3,1,9,10,4,27,8.342319790137509,2.5178191020516127
Canisius College,2397,2303,New York,Large City,private,99.92,98.63,100.0,5,3,8,2,1,4,7,4,12,6.551672200313109,0.5867466984419254
Capella University,9208,1382,Minnesota,Large City,NA,100.0,100.0,100.0,30,14,65,14,6,31,44,20,96,0.1640704437825259,42.95135510861242
Capital University,2703,2493,Ohio,Suburb,NA,99.87,96.95,100.0,5,2,9,2,1,4,7,3,13,5.685467043611994,0.9692194606867787
CardiNAl Stritch University,1542,901,Wisconsin,Suburb,NA,66.87,45.29,88.57,1,0,1,0,0,1,1,0,2,0.6730603368212503,0.4301168835641678
Carleton College,2068,2055,Minnesota,Town,NA,99.91,96.88,100.0,5,2,10,2,1,5,7,3,15,0.24447582682826707,6.693781564539248
Carlos Albizu University - Miami,376,291,Florida,Suburb,NA,99.42,92.98,100.0,3,2,7,2,1,3,5,3,10,5.117700877370406,0.0
Carlow University,1365,1075,Pennsylvania,Large City,NA,94.64,80.3,99.66,2,1,4,1,1,2,3,2,6,2.6054692376450364,0.3165857920956203
Carnegie Mellon University,6530,6298,Pennsylvania,Large City,NA,100.0,100.0,100.0,21,11,42,9,5,20,30,16,62,2.661345067205335,27.50415311803446
Carroll College,1360,1287,MontaNA,Town,NA,99.91,74.1,100.0,4,1,29,3,0,26,7,1,55,4.3659335374183765,2.6577149401300715
Carroll University,2983,2737,Wisconsin,Small City,NA,91.43,74.62,99.14,2,1,3,1,0,1,3,1,4,1.10027228713893,1.3547029761524565
Carson - Newman University,1688,1608,Tennessee,Suburb,NA,99.93,94.88,100.0,5,2,12,2,1,5,7,3,17,4.104934631395742,3.1089335577834856
Carthage College,2740,2596,Wisconsin,Suburb,NA,97.33,85.65,99.94,3,1,5,1,1,2,4,2,7,0.4347687654766011,3.185201769747456
Case Western Reserve University,5147,4978,Ohio,Large City,private,100.0,99.99,100.0,12,6,24,5,3,11,17,9,35,4.8692482043604155,12.42341436175389
Castleton University,1857,1590,Vermont,Town,NA,88.3,69.38,98.21,1,1,3,1,0,1,2,1,4,0.007109627765351373,2.133464984996735
Catawba College,1322,1268,North CaroliNA,Suburb,NA,95.44,76.92,99.87,2,1,4,1,0,2,3,1,6,1.5107827970125152,1.5659163286171156
Catholic University of America,3308,3194,District of Columbia,Large City,NA,100.0,99.92,100.0,9,5,18,4,2,9,13,7,27,0.08350742307571667,13.411427195584205
Cazenovia College,897,713,New York,Town,NA,94.57,81.37,99.59,2,1,4,1,1,2,3,2,6,1.9989137356165938,0.907795789077979
Cedar Crest College,1432,931,Pennsylvania,Midsize City,NA,97.54,87.19,99.93,3,1,5,1,1,2,4,2,7,2.05291936754875,1.6448408794586942
Cedarville University,3536,3109,Ohio,Town,private,100.0,99.44,100.0,7,4,14,3,2,7,10,6,21,2.8626127772032417,7.421004243998462
CenteNAry University,1366,1125,New Jersey,Suburb,private,99.98,99.07,100.0,6,3,12,3,1,6,9,4,18,7.812775292355145,0.8322891882642245
CenteNAry College of LouisiaNA,536,524,LouisiaNA,Midsize City,NA,99.34,88.88,100.0,4,2,8,1,1,3,5,3,11,2.5019294017861426,2.4934282579922877
Central Baptist College,745,599,Arkansas,Small City,private,90.18,62.76,99.48,2,1,4,1,0,2,3,1,6,1.1283923955386495,1.182446230599526
Central Christian College of Kansas,869,730,Kansas,Town,NA,98.98,86.58,100.0,3,1,7,1,1,3,4,2,10,0.21695689206713037,4.337901258008498
Central College,1232,1198,Iowa,Town,NA,98.08,76.69,100.0,3,1,7,1,0,4,4,1,11,2.9801798579060623,0.9622317814995993
Central Connecticut State University,9550,7605,Connecticut,Suburb,NA,99.78,97.64,100.0,4,3,7,2,1,3,6,4,10,4.213061990862743,1.8893969031460847
Central Methodist University - College of Liberal Arts & Sciences,1058,1034,Missouri,Town,NA,90.16,59.61,99.7,2,1,4,1,0,2,3,1,6,1.6754633255412092,0.6379210035154377
Central Michigan University,17801,15585,Michigan,Town,NA,100.0,100.0,100.0,39,19,86,19,8,44,58,27,130,55.991268366188784,1.875287275130923
Central Penn College,1197,316,Pennsylvania,Suburb,NA,94.43,80.01,99.63,2,1,4,1,0,2,3,1,6,2.019807764846351,0.8641375511528346
Central State University,1788,1710,Ohio,Rural,public,99.11,90.93,99.99,3,2,6,1,1,3,4,3,9,2.1399433751151684,2.5712394478325598
Central Washington University,12080,10446,Washington,Town,NA,100.0,100.0,100.0,29,19,49,15,10,28,44,29,77,42.687657880863,1.4053447920316806
Centre College,1447,1449,Kentucky,Town,NA,99.18,87.92,100.0,3,1,8,2,1,4,5,2,12,2.0829466395198137,2.7135865913652526
Chadron State College,2151,1616,Nebraska,Town,NA,85.58,63.2,98.51,1,1,3,1,0,1,2,1,4,0.21409785168493237,1.7181499424669562
ChamiNAde University of Honolulu,1813,1524,Hawaii,Large City,NA,99.05,90.1,99.99,3,2,7,1,1,3,4,3,10,0.002243369936429167,4.635293113346763
Champlain College,3933,2603,Vermont,Small City,NA,100.0,99.52,100.0,7,4,13,3,2,6,10,6,19,0.004434389679976393,9.880229971282196
Chapman University,7023,6515,California,Midsize City,NA,100.0,100.0,100.0,32,16,65,14,7,31,46,23,96,34.60056268236719,11.462973371247383
Charleston Southern University,3062,2804,South CaroliNA,Midsize City,private,100.0,100.0,100.0,27,13,53,14,7,28,41,20,81,36.88568438954055,3.527023647206082
Chatham University,1207,951,Pennsylvania,Large City,NA,96.86,83.88,99.9,2,1,5,1,1,2,3,2,7,1.6473022344443597,1.8046376004689033
Chestnut Hill College,1363,1118,Pennsylvania,Large City,NA,99.12,92.36,99.99,3,2,6,1,1,3,4,3,9,1.5665927028572617,3.1539681679529905
Cheyney University of Pennsylvania,718,671,Pennsylvania,Suburb,public,85.44,65.61,97.64,1,1,3,1,0,1,2,1,4,1.063710236814574,0.8593569265919785
Chicago State University,2032,1297,Illinois,Large City,NA,96.58,83.87,99.89,2,1,5,1,1,2,3,2,7,3.065078378770035,0.30753304370118545
Chowan University,1500,1440,North CaroliNA,Town,private,99.62,92.12,100.0,4,2,7,2,1,4,6,3,11,0.8890117436642534,4.675005997466264
Christian Brothers University,1789,1426,Tennessee,Large City,NA,99.97,96.34,100.0,6,2,13,2,1,6,8,3,19,5.155193826384954,2.873303293055109
Christopher Newport University,4951,4867,Virginia,Midsize City,NA,100.0,100.0,100.0,17,7,31,9,4,17,26,11,48,24.727820213039276,0.6943066187688351
Citadel Military College of South CaroliNA,2837,2559,South CaroliNA,Midsize City,NA,100.0,100.0,100.0,20,10,41,10,5,21,30,15,62,23.471288584876987,7.1320845522035885
City University of Seattle,929,235,Washington,Large City,NA,97.76,90.67,99.86,2,2,4,1,1,2,3,3,6,3.120625105799709,0.6666003639614183
Claflin University,2040,1955,South CaroliNA,Town,private,100.0,100.0,100.0,17,8,33,9,4,18,26,12,51,22.909102031945803,2.187213944034682
Claremont McKenNA College,1341,1337,California,Suburb,NA,99.95,97.95,100.0,5,3,11,2,1,5,7,4,16,4.5758255769106,3.050300065565004
Clarion University of Pennsylvania,4319,3483,Pennsylvania,Town,public,99.99,99.46,100.0,6,4,12,3,2,6,9,6,18,8.402069185733795,1.0100702890612052
Clark Atlanta University,3305,3187,Georgia,Large City,NA,100.0,99.97,100.0,12,6,27,5,2,13,17,8,40,2.5748727994758767,14.932118508325111
Clark University,2240,2199,Massachusetts,Midsize City,private,99.94,98.22,100.0,5,3,10,2,1,5,7,4,15,3.6439557460898957,3.8292799863744826
Clarke University,765,708,Iowa,Small City,NA,87.42,57.26,99.55,1,1,4,1,0,2,2,1,6,1.0880496171291942,0.9796495803070485
Clarkson University,3086,3021,New York,Town,private,99.98,99.31,100.0,6,3,10,3,2,5,9,5,15,6.3279565642048565,2.221979888190682
Clayton State University,6553,3743,Georgia,Suburb,NA,100.0,99.71,100.0,14,4,41,6,2,21,20,6,62,19.01513622031546,1.2177441717423059
Clemson University,19409,18642,South CaroliNA,Suburb,public,100.0,100.0,100.0,142,71,283,73,35,150,215,106,433,183.13226961733363,31.378194533638908
Cleveland State University,12077,9268,Ohio,Large City,NA,100.0,100.0,100.0,20,11,37,9,5,18,29,16,55,27.192482647501706,1.548523729536181
Coastal CaroliNA University,9899,9021,South CaroliNA,Small City,NA,100.0,100.0,100.0,61,31,120,31,15,63,92,46,183,72.92808894968432,18.881453741403348
Coe College,1393,1369,Iowa,Midsize City,private,97.84,77.99,99.99,3,1,7,1,0,3,4,1,10,2.191044970757416,1.636194977589034
Cogswell College,606,436,California,Large City,NA,98.29,87.81,99.97,3,1,6,1,1,3,4,2,9,3.909585372912417,0.144078942483258
Coker College,1025,909,South CaroliNA,Town,private,100.0,99.93,100.0,10,5,19,5,2,10,15,7,29,12.836592958595398,1.658795013466055
Colby College,1923,1917,Maine,Town,NA,99.73,95.7,100.0,4,2,8,2,1,4,6,3,12,0.16883701086409675,5.716617688989476
Colby - Sawyer College,983,920,New Hampshire,Rural,NA,87.27,63.64,98.08,1,1,3,1,0,1,2,1,4,0.24523591777958703,1.811900542511933
Colgate University,2882,2854,New York,Town,private,100.0,99.73,100.0,7,4,14,3,2,7,10,6,21,2.3475614802008833,8.567611626593006
College of Charleston,9901,9083,South CaroliNA,Midsize City,public,100.0,100.0,100.0,65,32,129,33,16,68,98,48,197,77.61297689077753,19.78782208629489
College of Mount Saint Vincent,1693,1613,New York,Large City,NA,99.42,95.39,99.99,4,2,6,2,1,3,6,3,9,4.390056183890514,0.7530339197484801
Mount St. Joseph University,1315,1000,Ohio,Suburb,NA,96.82,83.5,99.88,2,1,5,1,1,2,3,2,7,2.4790600848328728,0.9628174501028336
Notre Dame of Maryland University,817,528,Maryland,Large City,NA,91.71,73.35,99.15,2,1,3,1,0,2,3,1,5,1.8687150047972187,0.6163147983236171
College of Our Lady of the Elms,1174,973,Massachusetts,Suburb,private,98.28,89.87,99.95,3,2,5,1,1,2,4,3,7,3.7674075178616326,0.2870973435810233
College of Saint Benedict,1940,1916,Minnesota,Suburb,NA,84.2,58.94,98.06,1,1,3,1,0,1,2,1,4,0.8741369008148482,0.9670248035882609
College of Saint Elizabeth,757,587,New Jersey,Suburb,NA,99.45,94.02,100.0,4,2,7,2,1,3,6,3,10,5.16717942616081,0.019322016297755585
College of Saint Mary,833,761,Nebraska,Large City,NA,55.88,28.02,87.37,1,0,1,0,0,1,1,0,2,0.10688166189583734,0.70950843503004
Northeast Catholic College,69,70,New Hampshire,Rural,NA,13.6,5.79,26.43,0,0,0,0,0,0,0,0,0,0.021324862415616264,0.12449139426298048
College of the Atlantic,352,330,Maine,Town,private,62.63,39.34,85.81,1,0,1,0,0,1,1,0,2,0.06561438336898547,0.9160271101146003
College of the Holy Cross,2852,2827,Massachusetts,Midsize City,private,100.0,99.63,100.0,7,4,13,3,2,6,10,6,19,4.614542089674587,5.6663450142734595
College of the Ozarks,1510,1477,Missouri,Town,private,93.21,64.43,99.88,2,1,5,1,0,2,3,1,7,2.151447224842689,0.5359322342357573
College of William and Mary,6287,6199,Virginia,Suburb,NA,100.0,100.0,100.0,21,10,40,10,4,20,31,14,60,21.18251888682825,10.049638660456681
Colorado Christian University,6541,1840,Colorado,Midsize City,NA,100.0,100.0,100.0,16,7,39,7,3,18,23,10,57,3.0528910567314713,20.246167114571968
Colorado College,2106,2091,Colorado,Large City,private,99.94,97.1,100.0,5,2,11,2,1,5,7,3,16,0.42728687570083335,6.926922433347494
Colorado School of Mines,4790,4584,Colorado,Suburb,public,100.0,99.89,100.0,11,5,28,5,2,12,16,7,40,3.112809446197565,13.054968805445496
Colorado State University - Fort Collins,25523,22154,Colorado,Midsize City,public,100.0,100.0,100.0,31,13,81,14,5,39,45,18,120,20.483248779286157,24.8558988134815
Colorado State University - Pueblo,4627,3292,Colorado,Midsize City,NA,99.95,95.32,100.0,5,2,13,2,1,6,7,3,19,3.9870285711946725,3.505546459910596
Colorado Technical University - Colorado Springs,22305,14445,Colorado,Large City,NA,100.0,99.98,100.0,16,6,45,7,3,21,23,9,66,21.320141694451927,1.990276413683365
Columbia College Chicago,7029,6436,Illinois,Large City,NA,100.0,99.99,100.0,12,6,26,6,3,12,18,9,38,5.954471609934009,12.104142141724619
Columbia College Missouri,12747,5163,Missouri,Midsize City,private,100.0,100.0,100.0,34,16,77,16,7,37,50,23,114,12.285577153606924,37.52300756193854
